Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
151.26,,-1016,-56,-72,,,62.85,-79.05,-117
151.32,,-1016,-36,-76,,,62.25,-79.2,-116.85
151.36,,-1024,-68,-72,,,61.5,-78.3,-115.95
151.40,,-1032,-44,-84,,,62.4,-78.9,-115.95
151.47,,-1016,-44,-72,,,61.8,-79.05,-115.95
151.50,,-1024,-64,-76,,,62.55,-78.75,-116.85
151.54,,-1012,-48,-80,,,61.65,-78.9,-116.25
151.58,,-1024,-64,-84,,,61.8,-78.6,-115.5
151.61,,-992,-52,-76,,,62.1,-78.75,-115.5
151.65,,-1036,-76,-96,,,62.4,-78.15,-115.95
151.72,,-1024,-64,-76,,,61.5,-78.6,-115.5
151.76,,-1032,-40,-84,,,62.4,-78.45,-115.95
151.80,,-1020,-60,-84,,,62.4,-77.7,-114.75
151.83,,-1016,-56,-84,,,61.95,-78.6,-115.35
151.87,,-1032,-48,-88,,,61.8,-77.55,-114.75
151.91,,-1024,-44,-68,,,61.65,-78.75,-115.35
151.98,,-1020,-64,-72,,,62.55,-78,-114.6
152.01,,-1020,-40,-84,,,62.25,-78.3,-114.9
152.05,,-1012,-60,-76,,,61.2,-78.15,-113.4
152.08,,-1028,-68,-104,,,61.5,-78.15,-114.15
152.12,,-1032,-64,-76,,,61.8,-77.4,-114.15
152.16,,-1008,-56,-92,,,62.55,-77.25,-113.7
152.23,,-1028,-60,-104,,,62.25,-77.85,-112.95
152.26,,-1024,-72,-104,,,62.25,-77.7,-113.55
152.30,,-1016,-72,-100,,,61.5,-77.1,-112.8
152.34,,-1028,-52,-132,,,62.4,-76.8,-112.2
152.38,,-1008,-48,-100,,,62.25,-77.4,-112.05
152.41,,-1036,-80,-132,,,61.95,-76.35,-111.45
152.48,,-1020,-68,-136,,,61.95,-76.05,-110.1
152.52,,-1024,-80,-136,,,61.35,-75.9,-110.7
152.56,,-1020,-92,-144,,,61.8,-75.45,-109.05
152.59,,-1008,-104,-148,,,62.25,-73.5,-107.4
152.63,,-996,-88,-144,,,61.95,-74.1,-107.4
152.66,,-1028,-68,-148,,,61.95,-73.5,-106.05
152.74,,-1028,-96,-172,,,61.05,-72.75,-104.4
152.77,,-1012,-108,-148,,,60.9,-72.3,-103.35
152.81,,-1000,-132,-152,,,61.2,-72.6,-102.75
152.84,,-1000,-112,-136,,,60.75,-70.95,-101.25
152.88,,-980,-152,-152,,,59.85,-71.25,-101.1
152.96,,-976,-140,-196,,,59.85,-70.65,-98.4
152.99,,-988,-148,-212,,,58.95,-70.2,-98.7
153.03,,-968,-136,-220,,,58.5,-70.65,-97.8
153.06,,-932,-136,-232,,,58.95,-70.65,-97.35
153.10,,-1028,-148,-236,,,58.95,-70.35,-97.5
153.14,,-1016,-76,-264,,,58.35,-70.65,-96.3
153.21,,-984,-92,-232,,,57.6,-69.9,-95.4
153.24,,-960,-52,-232,,,58.35,-70.8,-94.5
153.28,,-952,-112,-244,,,57.3,-70.5,-94.95
153.32,,-932,-64,-268,,,57.9,-70.35,-93.9
153.35,,-912,-44,-276,,,57,-69.75,-94.05
153.39,,-912,-64,-284,,,56.55,-68.85,-93.15
153.46,,-972,-80,-284,,,55.8,-68.4,-91.8
153.50,,-972,-76,-300,,,56.25,-67.8,-91.65
153.53,,-956,-88,-304,,,57.3,-69,-91.05
153.57,,-948,-84,-288,,,57,-67.8,-91.05
153.61,,-1044,172,-188,,,56.1,-68.7,-91.2
153.64,,-920,-32,-348,,,56.7,-69,-91.5
153.72,,-1008,-4,-272,,,57.15,-68.1,-91.5
153.75,,-1028,-8,-296,,,57.45,-67.8,-91.95
153.79,,-992,32,-268,,,56.85,-66.9,-91.65
153.83,,-1040,-56,-260,,,57.3,-66.75,-90.45
153.86,,-1024,-92,-272,,,57.15,-66.15,-90
153.90,,-1008,-28,-264,,,56.85,-66.45,-89.85
153.97,,-996,36,-212,,,57,-65.85,-90
154.00,,-1008,20,-180,,,57,-65.85,-90.15
154.04,,-1024,24,-176,,,56.55,-65.85,-91.2
154.08,,-1040,-4,-148,,,57.3,-66,-90.45
154.11,,-1052,168,-100,,,56.4,-65.85,-90.45
154.15,,-1036,112,-104,,,57.15,-66.45,-90.75
154.22,,-1056,200,64,,,56.85,-66,-91.2
154.26,,-1140,68,44,,,57.15,-65.85,-91.65
154.30,,-1004,96,92,,,55.8,-66.9,-91.95
154.33,,-840,156,36,,,56.4,-67.8,-94.2
154.37,,-432,204,-132,,,56.1,-69.75,-95.55
154.40,,-88,136,-200,,,55.8,-70.2,-95.1
154.44,,12,-360,-64,,,55.05,-72.45,-96
154.51,,-68,-64,-68,,,55.35,-73.8,-99
154.55,,-132,-100,-20,,,55.8,-73.65,-100.05
154.58,,-412,-92,-228,,,56.4,-74.1,-102
154.62,,-464,28,-264,,,55.95,-74.85,-102.6
154.66,,-592,-288,-300,,,55.05,-75,-102
154.69,,-952,100,-488,,,56.4,-75.3,-103.8
154.76,,-512,-496,-248,,,56.4,-75.6,-104.55
154.80,,-1716,388,-144,,,56.25,-75.6,-106.05
154.84,,-816,244,-996,,,55.95,-73.95,-105.3
154.88,,-340,-676,-484,,,55.8,-74.7,-105.6
154.91,,-1832,4,-492,,,55.35,-75.15,-105.75
154.95,,-2040,-44,-2040,,,54.45,-73.5,-102.9
155.02,,-1708,72,-336,,,54.15,-73.8,-103.95
155.06,,-1496,32,468,,,55.5,-74.55,-105.15
155.09,,-504,-244,-484,,,55.65,-74.4,-105.9
155.13,,-1684,16,-532,,,55.95,-74.25,-106.05
155.16,,-792,32,-420,,,56.1,-73.2,-105.9
155.20,,-1432,44,-152,,,55.95,-73.65,-107.1
155.38,,-1092,152,-72,,,56.7,-73.2,-107.25
155.41,,-1208,36,-116,,,57.15,-72.6,-106.2
155.45,,-1172,140,-136,,,57.3,-71.85,-105.45
155.48,,-1300,32,-148,,,56.25,-72.3,-103.65
155.52,,-1312,160,-76,,,56.85,-71.85,-102
155.56,,-1296,100,-248,,,56.85,-70.65,-100.65
155.63,,-1260,-8,-128,,,55.65,-69.6,-99.75
155.67,,-1200,-4,-36,,,55.8,-69.15,-96.75
155.70,,-1264,-16,-200,,,55.05,-69,-95.7
155.74,,-1244,4,-172,,,55.8,-67.95,-94.8
155.78,,-1240,-76,-200,,,54,-67.5,-93.15
155.81,,-1304,-36,-160,,,54.6,-67.5,-91.65
155.88,,-1176,148,-292,,,51.75,-67.95,-89.1
155.92,,-1200,164,-284,,,52.05,-67.2,-88.95
155.96,,-1184,132,-352,,,51,-67.05,-88.2
155.99,,-1312,80,-408,,,50.1,-67.5,-86.85
156.03,,-1332,24,-488,,,50.55,-67.2,-86.85
156.06,,-1384,28,-512,,,48,-67.05,-85.8
156.14,,-1580,-16,-400,,,46.8,-66.15,-84.45
156.17,,-1492,164,-376,,,45.6,-65.25,-82.5
156.21,,-1268,48,-584,,,44.25,-65.1,-82.05
156.25,,-1500,96,-568,,,43.05,-64.95,-81
156.28,,-800,64,-280,,,40.05,-63.9,-79.65
156.32,,-364,60,-480,,,39.6,-62.7,-79.05
156.39,,-472,4,-604,,,35.55,-62.25,-77.4
156.43,,-552,64,-644,,,33.75,-61.8,-78.15
156.46,,-404,44,-676,,,32.55,-62.85,-77.85
156.50,,-416,100,-712,,,32.25,-62.55,-78
156.54,,-308,188,-800,,,31.5,-62.55,-78.45
156.57,,-448,80,-836,,,31.2,-62.1,-77.85
156.64,,-428,-84,-852,,,31.2,-60.9,-77.4
156.68,,-464,28,-928,,,30.3,-60,-77.4
156.72,,-476,48,-1020,,,31.65,-60.45,-77.55
156.75,,-440,8,-1104,,,32.1,-60,-77.4
156.79,,-492,-60,-1188,,,32.1,-60.15,-78
156.82,,-496,48,-1076,,,32.55,-60.9,-78.15
156.90,,-812,-48,-856,,,31.95,-64.35,-80.1
156.94,,-900,268,-892,,,32.25,-65.7,-81.9
156.97,,-960,316,-732,,,31.95,-65.85,-82.2
157.01,,-740,212,-792,,,29.55,-65.4,-80.1
157.04,,-884,168,-916,,,28.95,-63.75,-80.1
157.08,,-44,184,-656,,,26.55,-62.4,-78.9
157.15,,-504,-4,-676,,,24.15,-62.55,-79.65
157.19,,-232,184,-844,,,22.65,-63.15,-79.65
157.22,,-232,120,-888,,,21.9,-63,-79.95
157.26,,-260,68,-868,,,21.9,-62.4,-79.95
157.30,,-236,88,-928,,,21.3,-60.75,-79.95
157.33,,-232,64,-884,,,20.4,-59.85,-78.3
157.40,,-312,8,-992,,,21.45,-58.2,-77.85
157.44,,-380,-28,-996,,,22.2,-57,-76.65
157.48,,-448,-76,-1100,,,21,-56.25,-76.5
157.51,,-488,48,-1332,,,21.75,-54.15,-75.15
157.55,,-560,-92,-1304,,,22.95,-53.7,-75
157.59,,-640,-172,-1116,,,23.4,-52.65,-74.4
157.66,,-748,-100,-1012,,,25.2,-53.4,-75.15
157.70,,-808,-24,-892,,,25.2,-55.2,-75.45
157.73,,-1008,220,-692,,,25.65,-56.1,-76.2
157.77,,-508,-120,-412,,,25.35,-54.6,-75.15
157.80,,-432,-264,-640,,,24.3,-54.3,-75.75
157.84,,272,52,-400,,,24.9,-53.25,-74.55
157.91,,56,-48,-600,,,24.75,-54.45,-74.4
157.95,,-104,64,-556,,,24.9,-54.15,-75
157.98,,-272,144,-548,,,23.55,-52.8,-73.8
158.02,,56,-12,-704,,,23.25,-52.8,-74.25
158.06,,-32,4,-856,,,22.95,-53.25,-73.05
158.09,,-232,-8,-860,,,23.4,-52.05,-74.1
158.13,,-372,-152,-944,,,23.25,-51.45,-74.1
158.20,,-476,-204,-1140,,,23.7,-51.3,-73.65
158.24,,-316,-156,-1280,,,21.15,-51.6,-73.5
158.28,,-504,-304,-1144,,,20.55,-51.45,-73.35
158.31,,-276,-284,-1212,,,18.45,-52.65,-75
158.35,,-408,-208,-1164,,,17.55,-53.85,-75.3
158.42,,-384,-12,-792,,,14.55,-56.85,-78.3
158.46,,-228,148,-1024,,,11.4,-57.75,-80.7
158.49,,-104,-24,-1024,,,9.45,-58.2,-82.35
158.53,,124,-84,-1016,,,7.2,-57.9,-83.25
158.56,,488,220,-796,,,6.45,-58.5,-84.6
158.60,,108,-20,-876,,,5.1,-59.25,-85.5
158.65,,316,-84,-860,,,5.4,-61.05,-87.45
158.70,,204,120,-932,,,4.2,-61.05,-87.45
158.74,,288,52,-1108,,,4.65,-60.9,-87.45
158.77,,272,-44,-964,,,4.2,-61.8,-87
158.81,,96,-100,-1060,,,6.3,-61.35,-86.7
158.85,,132,44,-1212,,,5.7,-61.05,-86.1
158.88,,-72,-12,-1148,,,5.7,-59.7,-84.45
158.96,,32,48,-1568,,,9.6,-57.3,-81.3
158.99,,-248,-276,-1508,,,11.1,-56.1,-79.65
159.03,,-740,-288,-1488,,,14.55,-53.85,-76.8
159.06,,-808,-116,-1248,,,17.1,-55.95,-76.8
159.10,,-756,152,-956,,,17.1,-56.7,-77.1
159.14,,-836,168,-940,,,19.5,-58.8,-77.4
159.21,,-588,-168,-356,,,18.6,-55.95,-75.15
159.24,,856,-32,-512,,,17.7,-55.65,-75.15
159.28,,0,492,-324,,,18.45,-55.35,-76.8
159.32,,32,148,-668,,,19.2,-56.55,-76.5
159.35,,-16,-20,-856,,,19.65,-56.55,-75.45
159.39,,-16,76,-888,,,20.4,-56.7,-76.65
159.58,,-404,-108,-1080,,,20.1,-55.65,-77.1
159.62,,-436,-68,-1264,,,20.85,-56.55,-76.95
159.65,,-484,108,-1336,,,19.65,-56.7,-76.8
159.69,,-308,-372,-1168,,,18.6,-54.9,-75.6
159.72,,-292,-372,-1096,,,16.8,-55.2,-77.1
159.76,,-372,-288,-1256,,,15.9,-55.65,-77.7
159.83,,-296,-76,-744,,,13.2,-58.8,-78.75
159.87,,-28,48,-1064,,,9.75,-59.25,-81.3
159.90,,-80,-100,-1008,,,8.55,-59.25,-83.7
159.94,,412,88,-1124,,,7.5,-59.1,-84.9
159.98,,316,24,-772,,,7.05,-60.75,-85.8
160.01,,-4,-144,-864,,,5.85,-59.7,-85.65
160.08,,244,64,-844,,,4.2,-61.2,-87.9
160.12,,420,48,-996,,,4.05,-61.05,-87.45
160.16,,244,-68,-1084,,,4.65,-60.45,-87.3
160.19,,332,64,-1060,,,4.05,-60.3,-87.45
160.23,,200,-32,-1092,,,4.65,-60.15,-86.4
160.27,,112,-100,-1108,,,5.55,-59.85,-85.5
160.34,,76,188,-1360,,,6.6,-58.5,-83.7
160.38,,72,-160,-1536,,,7.5,-58.05,-82.95
160.41,,-12,-144,-1640,,,10.35,-57.15,-80.25
160.45,,-484,-208,-1352,,,12.45,-56.25,-79.05
160.48,,-612,-296,-1364,,,15.45,-56.7,-78
160.52,,-508,208,-1288,,,18,-58.35,-77.85
160.59,,-452,244,-324,,,18.6,-57.45,-75.75
160.63,,-1420,80,-740,,,18.9,-55.8,-75.15
160.66,,504,-620,-504,,,19.05,-54.15,-74.55
160.70,,72,200,-468,,,19.35,-54.45,-74.55
160.74,,-276,44,-560,,,21.15,-53.4,-73.5
160.77,,-288,-12,-804,,,20.85,-53.85,-74.1
160.84,,28,-44,-732,,,22.65,-53.85,-72.75
160.88,,32,28,-904,,,22.2,-53.55,-73.8
160.92,,-212,-72,-968,,,23.4,-53.25,-72.9
160.96,,-284,-52,-1060,,,23.1,-53.4,-72.6
160.99,,-560,-32,-1024,,,24.6,-54.15,-73.8
161.03,,-424,-164,-1096,,,23.1,-54.15,-72.9
161.06,,-444,4,-1324,,,21.6,-52.95,-73.05
161.14,,-372,-300,-1108,,,19.65,-52.8,-73.35
161.17,,-384,-348,-1112,,,17.25,-53.85,-74.1
161.21,,-324,4,-860,,,15.9,-55.8,-75.75
161.24,,-200,28,-772,,,13.65,-55.35,-76.95
161.28,,-68,0,-1132,,,10.8,-57.3,-78.6
161.32,,32,-104,-904,,,8.7,-57.15,-80.25
161.39,,268,-136,-804,,,6,-58.65,-82.2
161.42,,96,-260,-820,,,5.4,-55.8,-82.8
161.46,,220,-4,-792,,,3.9,-58.35,-84.9
161.50,,228,60,-920,,,4.65,-59.1,-85.65
161.54,,228,4,-924,,,4.35,-59.25,-85.05
161.57,,316,28,-1024,,,4.2,-59.25,-85.65
161.64,,340,-72,-1236,,,5.25,-58.8,-84.6
161.68,,168,-88,-1068,,,5.85,-58.2,-83.55
161.72,,36,152,-1256,,,6.45,-58.35,-82.5
161.75,,104,80,-1560,,,7.65,-57.9,-82.95
161.79,,8,-188,-1616,,,8.7,-56.85,-80.25
161.82,,-168,-160,-1412,,,11.85,-56.1,-77.7
161.90,,-888,-92,-1272,,,17.55,-55.35,-76.65
161.93,,-756,28,-1060,,,17.7,-57.45,-77.4
161.97,,-708,68,-1012,,,19.8,-58.5,-78.15
162.00,,-676,64,-476,,,19.8,-57.6,-76.65
162.04,,-400,-16,-616,,,20.1,-55.95,-76.05
162.08,,60,-312,-592,,,20.1,-54.6,-75
162.15,,-104,128,-716,,,21,-56.7,-77.85
162.19,,-388,-196,-640,,,22.2,-57.45,-76.95
162.22,,212,48,-908,,,22.5,-56.55,-78
162.26,,144,0,-748,,,21.9,-57.9,-78.15
162.30,,-44,52,-860,,,22.8,-58.65,-78.45
162.33,,-268,36,-892,,,24.15,-58.65,-78.3
162.37,,-428,-44,-1028,,,24.75,-60.45,-79.2
162.44,,-348,80,-1288,,,23.7,-60.45,-80.1
162.48,,-572,-24,-1476,,,23.25,-60.15,-80.1
162.51,,-548,-156,-1152,,,21.9,-58.5,-79.5
162.55,,-208,-164,-1160,,,20.1,-59.25,-80.25
162.58,,-528,12,-1108,,,19.2,-60.75,-81.6
162.64,,-512,52,-880,,,14.85,-60.45,-82.2
162.68,,-92,-240,-1108,,,12.9,-60.3,-84.75
162.72,,268,-60,-908,,,10.5,-60.15,-85.65
162.76,,596,412,-1084,,,9.15,-60,-86.4
162.80,,412,-116,-840,,,8.25,-61.8,-87.6
162.83,,36,-196,-908,,,7.35,-62.7,-89.4
162.87,,316,80,-868,,,6.6,-63.15,-90.6
162.94,,224,96,-972,,,6.75,-63.9,-90.9
162.98,,272,0,-972,,,6.9,-62.85,-91.05
163.01,,360,-80,-1148,,,5.1,-64.05,-90.75
163.05,,272,-52,-1164,,,6.15,-62.25,-90.45
163.08,,100,0,-1060,,,7.2,-61.95,-89.55
163.12,,28,24,-1212,,,7.65,-61.8,-87.75
163.19,,116,-120,-1676,,,9.45,-59.7,-86.55
163.23,,-412,-276,-1308,,,12.75,-59.1,-84.6
163.26,,-616,-52,-1556,,,14.55,-58.8,-82.65
163.30,,-584,-212,-1276,,,17.4,-59.1,-81.9
163.34,,-516,16,-1008,,,19.5,-60.15,-82.5
163.37,,-664,128,-600,,,19.35,-59.1,-82.05
163.45,,-320,-352,-276,,,19.65,-56.4,-79.8
163.48,,484,-48,-416,,,19.65,-56.25,-80.55
163.52,,-256,268,-456,,,20.85,-55.95,-80.55
163.56,,-84,-80,-924,,,21.15,-55.2,-80.7
163.59,,-232,-60,-824,,,21.9,-56.25,-80.25
163.63,,-180,4,-900,,,22.35,-58.05,-81.15
163.80,,-572,-80,-1040,,,23.55,-59.85,-82.05
163.84,,-300,-12,-1256,,,23.85,-58.35,-82.35
163.88,,-488,-12,-1320,,,21.3,-57.6,-81.75
163.91,,-392,-312,-1180,,,20.85,-56.25,-80.7
163.95,,-276,-336,-1196,,,19.35,-55.8,-81.75
163.98,,-456,-224,-1044,,,17.1,-57.3,-82.5
164.06,,-244,56,-880,,,12,-58.95,-84.9
164.09,,16,-120,-972,,,10.5,-60.15,-86.1
164.13,,212,-104,-1032,,,8.55,-59.85,-87
164.17,,556,308,-936,,,7.05,-60.9,-88.5
164.20,,72,-52,-996,,,6,-61.05,-88.35
164.24,,464,-36,-672,,,6.45,-61.65,-89.7
164.31,,320,96,-960,,,3.75,-63.15,-92.55
164.35,,224,28,-980,,,4.2,-63,-93.45
164.38,,296,44,-956,,,4.65,-62.1,-92.85
164.42,,252,-56,-972,,,4.95,-62.4,-92.1
164.46,,308,-140,-1152,,,5.1,-61.35,-92.55
164.49,,180,-44,-1040,,,4.65,-61.5,-90.3
164.54,,136,-4,-1312,,,4.95,-59.85,-90.15
164.59,,180,156,-1496,,,5.7,-59.25,-87.6
164.63,,80,28,-1612,,,7.65,-59.25,-87.3
164.66,,-360,-352,-1292,,,10.2,-58.05,-85.2
164.70,,-560,-160,-1416,,,12.3,-59.4,-82.8
164.74,,-548,96,-1216,,,13.8,-60,-82.2
164.77,,-624,104,-1080,,,17.25,-60.3,-82.5
164.85,,-272,-76,-456,,,17.25,-57.6,-79.65
164.89,,-520,-816,-160,,,19.05,-56.4,-79.05
164.92,,428,-144,-432,,,18.6,-54.15,-77.85
164.96,,-52,300,-444,,,19.05,-55.35,-78.3
164.99,,80,20,-896,,,21.3,-57,-78.6
165.03,,-264,-32,-832,,,22.2,-57,-78.15
165.10,,-32,48,-848,,,21.75,-57.15,-78.6
165.14,,4,-8,-764,,,22.05,-57.6,-78.75
165.17,,-232,-28,-984,,,22.65,-58.2,-78.15
165.21,,-500,-8,-1008,,,22.95,-57,-79.2
165.24,,-500,-144,-1068,,,23.25,-56.55,-79.05
165.28,,-368,-76,-1344,,,22.8,-56.4,-78.9
165.35,,-372,-348,-1164,,,20.1,-55.05,-77.7
165.39,,-468,-440,-1224,,,18.15,-54.75,-77.85
165.43,,-584,-200,-1108,,,16.95,-55.95,-79.8
165.46,,-460,32,-940,,,15.3,-56.85,-81
165.50,,-248,100,-924,,,12.9,-57.75,-81.15
165.54,,140,-324,-1060,,,9.9,-58.2,-82.95
165.61,,348,276,-628,,,7.95,-59.4,-85.35
165.64,,236,-76,-892,,,7.05,-60.9,-86.4
165.68,,440,-88,-768,,,5.55,-61.5,-88.8
165.72,,24,4,-792,,,5.1,-61.65,-89.7
165.75,,332,160,-916,,,4.65,-63.15,-90.9
165.79,,256,208,-1012,,,4.2,-63.15,-92.1
165.86,,368,76,-1040,,,4.2,-62.7,-91.05
165.90,,288,-20,-1148,,,3.75,-64.5,-90.3
165.93,,172,-28,-1108,,,4.35,-62.85,-90.15
165.97,,20,12,-1044,,,4.2,-62.25,-89.85
166.00,,140,168,-1480,,,4.95,-63.3,-88.65
166.04,,132,128,-1580,,,5.85,-59.85,-87.9
166.12,,-336,-256,-1516,,,10.65,-58.2,-82.35
166.15,,-604,-392,-1548,,,12.3,-58.5,-81.15
166.19,,-396,196,-1248,,,15.15,-59.25,-80.55
166.22,,-660,136,-968,,,16.8,-60.45,-81
166.26,,-820,236,-448,,,16.2,-60.45,-79.5
166.30,,-656,192,-224,,,18,-57.75,-78.3
166.37,,632,192,-516,,,19.35,-54.3,-76.35
166.40,,-240,16,-472,,,19.65,-56.25,-76.2
166.44,,376,8,-748,,,21.75,-56.4,-76.35
166.48,,-312,-104,-848,,,20.85,-55.65,-75.9
166.51,,-12,-56,-740,,,21.15,-55.5,-75.75
166.55,,-56,4,-824,,,22.5,-56.1,-75.9
166.58,,-132,-68,-888,,,22.95,-57.3,-76.2
166.66,,-408,-44,-1048,,,22.65,-57.45,-76.8
166.69,,-476,-108,-1072,,,22.35,-56.55,-76.35
166.73,,-436,-16,-1288,,,21.9,-56.85,-76.5
166.77,,-452,-36,-1384,,,19.95,-55.65,-75.45
166.80,,-300,-420,-1152,,,19.8,-55.5,-75.9
166.88,,-516,-276,-1212,,,15,-56.85,-77.85
166.91,,-492,152,-772,,,13.5,-58.2,-78.75
166.95,,-116,0,-904,,,11.1,-59.25,-80.25
166.98,,-64,28,-984,,,8.85,-60.15,-81.9
167.02,,108,-132,-1000,,,7.05,-59.85,-83.4
167.06,,492,216,-904,,,6.3,-60.15,-84
167.09,,296,-72,-836,,,5.25,-61.8,-85.8
167.16,,192,24,-888,,,2.85,-63.6,-89.7
167.20,,332,-36,-848,,,1.95,-64.95,-91.5
167.24,,300,116,-912,,,2.1,-65.7,-91.65
167.27,,312,80,-1016,,,1.65,-65.7,-91.8
167.31,,420,60,-1024,,,1.8,-64.5,-91.05
167.35,,268,-144,-1084,,,1.2,-64.35,-90.75
167.42,,108,28,-1080,,,2.7,-65.1,-89.1
167.46,,16,96,-1292,,,2.55,-64.05,-88.95
167.49,,224,160,-1512,,,3.6,-63.6,-88.65
167.53,,248,72,-1564,,,4.95,-63.45,-85.65
167.56,,-200,-220,-1336,,,8.55,-61.8,-83.25
167.60,,-544,-60,-1464,,,10.8,-62.1,-81.45
167.67,,-456,176,-1012,,,15.6,-63.75,-81.3
167.71,,-708,292,-956,,,16.95,-63,-80.4
167.74,,-208,152,-732,,,17.85,-60,-76.95
167.78,,-1264,-476,540,,,19.35,-58.5,-76.35
167.82,,820,-28,-520,,,19.95,-59.4,-76.35
167.85,,304,400,-308,,,18.9,-58.35,-76.2
168.04,,-176,-60,-936,,,23.7,-58.8,-76.65
168.08,,-300,-88,-928,,,24.45,-59.25,-76.5
168.11,,-448,-24,-1044,,,25.05,-60,-75.6
168.15,,-516,-60,-1216,,,23.7,-59.25,-75.6
168.19,,-392,-52,-1316,,,22.95,-58.5,-75.6
168.22,,-620,-240,-1200,,,22.5,-58.5,-75
168.30,,-316,-372,-1120,,,19.05,-58.65,-76.2
168.33,,-516,116,-964,,,16.5,-60.45,-77.7
168.37,,-228,88,-976,,,13.5,-61.8,-79.8
168.40,,20,-220,-1028,,,10.8,-60.6,-79.8
168.44,,-44,-304,-1276,,,8.55,-60.6,-80.85
168.48,,272,20,-752,,,8.1,-60.6,-81.6
168.51,,540,124,-900,,,6.75,-61.2,-83.7
168.58,,344,52,-880,,,4.35,-63.3,-85.95
168.62,,20,4,-792,,,4.65,-65.1,-87.75
168.66,,380,152,-1028,,,3.6,-65.85,-88.2
168.69,,372,56,-1080,,,4.5,-65.25,-88.35
168.73,,384,-36,-1144,,,4.8,-65.7,-88.5
168.77,,324,-88,-1100,,,4.65,-64.05,-87.75
168.84,,100,80,-1148,,,5.25,-63.75,-84.9
168.88,,32,68,-1444,,,6.9,-63.15,-84.6
168.91,,64,8,-1548,,,9,-61.2,-82.35
